,_id,author,location
490,1412193680304185344,1403081742324432898,"Sunshine Coast, Queensland"
491,1412193700466216960,1244795045934280704,"Sunshine Coast, Queensland"
492,1412193892984705024,1403081742324432898,"Sunshine Coast, Queensland"
493,1412193955777630208,1244795045934280704,"Sunshine Coast, Queensland"
494,1412194720848093187,1624641818,"Gold Coast, Queensland"
495,1412194722114805760,852317652764606464,"Queensland, Australia"
496,1412195135182409754,1403081742324432898,"Sunshine Coast, Queensland"
497,1412195202505207808,1624641818,"Gold Coast, Queensland"
498,1412195203167883275,387491597,"Airlie Beach - Cannonvale, Queensland"
499,1412195391718625282,1244795045934280704,"Sunshine Coast, Queensland"
500,1412196307603623940,2775517291,"Gold Coast, Queensland"
501,1412196841836318729,324081719,"Toowoomba, Queensland"
502,1412197185643446275,1244795045934280704,"Sunshine Coast, Queensland"
503,1412197271265964032,154030097,"Townsville, Queensland"
504,1412197379969716233,1244795045934280704,"Sunshine Coast, Queensland"
505,1412197489680154627,1403081742324432898,"Sunshine Coast, Queensland"
506,1412197554788257792,1244795045934280704,"Sunshine Coast, Queensland"
507,1412198465833082881,86018423,"Queensland, Australia"
508,1412198732901142528,886303566,"Gold Coast, Queensland"
509,1412198824500772870,1372371993954189314,"Townsville, Queensland"
510,1412198881627017216,23050734,"Queensland, Australia"
511,1412199366224449537,1372371993954189314,"Townsville, Queensland"
512,1412199376588611584,46839099,"Doonan - Tinbeerwah, Queensland"
513,1412184885083590656,846955548889300992,"Rockhampton, Queensland"
514,1412185194124103681,1237258822965575680,"Sunshine Coast, Queensland"
515,1412186336723816448,154030097,"Townsville, Queensland"
516,1412190712980918275,279323894,"Gold Coast, Queensland"
517,1412193318709063680,154030097,"Townsville, Queensland"
518,1412194410561884161,1624641818,"Gold Coast, Queensland"
519,1412196438176518145,2775517291,"Gold Coast, Queensland"
520,1412184996849192963,3277827936,"Brisbane, Queensland"
521,1412185013458640896,4665942200,"Brisbane, Queensland"
522,1412190172133793792,892613619610812416,"Brisbane, Queensland"
523,1412190567149178881,892613619610812416,"Brisbane, Queensland"
524,1412190952995708930,740414727701037056,"Brisbane, Queensland"
525,1412191469733961730,213903403,"Brisbane, Queensland"
526,1412191922303561730,1019513772245782530,"Brisbane, Queensland"
527,1412192068458319874,944103128059691008,"Brisbane, Queensland"
528,1412192223689527300,213903403,"Brisbane, Queensland"
529,1412192473141612546,3101152646,"Brisbane, Queensland"
530,1412193015397904387,892613619610812416,"Brisbane, Queensland"
531,1412193028299579393,1109088915451854848,"Brisbane, Queensland"
532,1412193248991318029,213903403,"Brisbane, Queensland"
533,1412193330784440328,986923853841547264,"Brisbane, Queensland"
534,1412193626302541825,1006799986787602432,"Brisbane, Queensland"
535,1412193668849541121,994824106448179201,"Brisbane, Queensland"
536,1412193679368810498,213903403,"Brisbane, Queensland"
537,1412193945740709895,213903403,"Brisbane, Queensland"
538,1412194511422296077,2450460074,"Brisbane, Queensland"
539,1412194656801021955,967497199,"Brisbane, Queensland"
540,1412194663448997888,1409348942257541120,"Brisbane, Queensland"
541,1412194830516555787,213903403,"Brisbane, Queensland"
542,1412194953757790216,1521363984,"Brisbane, Queensland"
543,1412195011370749976,2450460074,"Brisbane, Queensland"
544,1412195392456822793,213903403,"Brisbane, Queensland"
545,1412195560480821252,1167561542897790976,"Brisbane, Queensland"
546,1412195653778776065,892613619610812416,"Brisbane, Queensland"
547,1412195655208996868,2450460074,"Brisbane, Queensland"
548,1412195897346117633,1508182693,"Brisbane, Queensland"
549,1412195991801851906,22470467,"Brisbane, Queensland"
550,1412197017690906624,1403698147,"Brisbane, Queensland"
551,1412197874050338828,213903403,"Brisbane, Queensland"
552,1412198022134472708,2937524924,"Brisbane, Queensland"
553,1412198082272366601,3277827936,"Brisbane, Queensland"
554,1412199116713562122,213903403,"Brisbane, Queensland"
555,1412199291016286210,213903403,"Brisbane, Queensland"
556,1412199468296929280,3277827936,"Brisbane, Queensland"
557,1412189887747395594,758703811749785602,"Brisbane, Queensland"
558,1412191222723235843,511856633,"Brisbane, Queensland"
559,1412194922866757634,1609496120,"Brisbane, Queensland"
560,1412184960585191424,1244439598995869696,"Brisbane, Queensland"
561,1412192344510656515,2477793666,"Brisbane, Queensland"
562,1412195795101646852,892613619610812416,"Brisbane, Queensland"
563,1412195877523914759,213903403,"Brisbane, Queensland"
564,1412198521969643539,443258801,"Brisbane, Queensland"
565,1412199027324510213,4185121399,"Brisbane, Queensland"
566,1412193393724116992,1066852703567933440,"Ayr, Queensland"
567,1412185880572268559,64146945,"Clermont, Queensland"
568,1412193077457047556,623244980,"Mossman Gorge, Mossman"
569,1412191336237699076,249533608,"Tamborine Mountain, Queensland"
570,1412186131160961034,1043452146056720384,"Westbrook, Queensland"
571,1412186344399400960,47920284,"Crafers - Bridgewater, South Australia"
572,1412194917716086784,296135466,"South Australia, Australia"
573,1412186457981153282,751726567374467072,"Adelaide, South Australia"
574,1412189817786433544,120050192,"Adelaide, South Australia"
575,1412190885798838276,120050192,"Adelaide, South Australia"
576,1412191645097873409,257437711,"Adelaide, South Australia"
577,1412192169947975690,1124226109464293376,"Adelaide, South Australia"
578,1412192335480295440,120050192,"Adelaide, South Australia"
579,1412193198571667458,3114783218,"Adelaide, South Australia"
580,1412193448682156032,1551647395,"Adelaide, South Australia"
581,1412193465505484800,713268446851506177,"Adelaide, South Australia"
582,1412194415565697025,19184406,"Adelaide, South Australia"
583,1412195129784340492,1551647395,"Adelaide, South Australia"
584,1412195285162332170,2539280016,"Adelaide, South Australia"
585,1412197082178326540,298834021,"Adelaide, South Australia"
586,1412197138067509248,14222315,"Adelaide, South Australia"
587,1412197952576098313,348159543,"Adelaide, South Australia"
588,1412199143280312321,232944553,"Adelaide, South Australia"
589,1412193260093640707,366354910,"Adelaide, South Australia"
590,1412190238831636481,944874587375972352,"Adelaide, South Australia"
591,1412194639252115457,1264429474386333696,"Adelaide, South Australia"
592,1412196744104857603,927811858676858880,"Adelaide, South Australia"
593,1412192750129139715,39651447,"Auburn, South Australia"
594,1412194050476675085,39651447,"Auburn, South Australia"
595,1412185142232117249,2223626340,"Carrickalinga, South Australia"
596,1412185371069206528,2223626340,"Carrickalinga, South Australia"
597,1412185757087764483,2223626340,"Carrickalinga, South Australia"
598,1412195446160719873,787573471932919808,"Western Australia, Australia"
599,1412184979849678849,1199031211,"Perth, Western Australia"
600,1412185708870049793,51404228,"Perth, Western Australia"
601,1412185839795245063,3005691210,"Perth, Western Australia"
602,1412185895625641984,771176061589557248,"Perth, Western Australia"
603,1412185996200841218,575047568,"Perth, Western Australia"
604,1412186000604815360,1147292655673434112,"Perth, Western Australia"
605,1412186211783872515,1147292655673434112,"Perth, Western Australia"
606,1412189244752232448,51378153,"Perth, Western Australia"
607,1412189267149787142,14156860,"Perth, Western Australia"
608,1412189362184327171,51378153,"Perth, Western Australia"
609,1412189583861719043,51378153,"Perth, Western Australia"
610,1412189758999040006,51378153,"Perth, Western Australia"
611,1412189853219885056,51378153,"Perth, Western Australia"
612,1412189928352452617,14156860,"Perth, Western Australia"
613,1412189949378527235,51378153,"Perth, Western Australia"
614,1412190054122852365,51378153,"Perth, Western Australia"
615,1412190199870754816,51378153,"Perth, Western Australia"
616,1412190384705314816,51378153,"Perth, Western Australia"
617,1412190523398377476,51378153,"Perth, Western Australia"
618,1412190658547183619,30839139,"Perth, Western Australia"
619,1412190664297570304,51378153,"Perth, Western Australia"
620,1412190790558748672,51378153,"Perth, Western Australia"
621,1412190858544250882,1147292655673434112,"Perth, Western Australia"
622,1412190886826369026,51378153,"Perth, Western Australia"
623,1412191017227325441,51378153,"Perth, Western Australia"
624,1412191115483090954,51378153,"Perth, Western Australia"
625,1412191372027695124,51378153,"Perth, Western Australia"
626,1412191613082734595,30839139,"Perth, Western Australia"
627,1412191700827574282,51378153,"Perth, Western Australia"
628,1412191882218639375,51378153,"Perth, Western Australia"
629,1412191954121592840,965958252,"Perth, Western Australia"
630,1412192124540358664,30839139,"Perth, Western Australia"
631,1412192220044697603,51378153,"Perth, Western Australia"
632,1412192312004775956,1002522913235300352,"Perth, Western Australia"
633,1412192510898671617,51378153,"Perth, Western Australia"
634,1412192529970204672,51378153,"Perth, Western Australia"
635,1412192847411879936,14156860,"Perth, Western Australia"
636,1412193136802074629,30839139,"Perth, Western Australia"
637,1412193586418896899,30839139,"Perth, Western Australia"
638,1412193829650763790,157568648,"Perth, Western Australia"
639,1412193885850243081,1147292655673434112,"Perth, Western Australia"
640,1412194064854708225,157568648,"Perth, Western Australia"
641,1412195387360743424,1199031211,"Perth, Western Australia"
642,1412195663106875395,42571871,"Perth, Western Australia"
643,1412195687312203778,556481489,"Perth, Western Australia"
644,1412196051348430851,1199031211,"Perth, Western Australia"
645,1412196065621782530,625312424,"Perth, Western Australia"
646,1412196203148677128,1925513276,"Perth, Western Australia"
647,1412196204847398914,3005691210,"Perth, Western Australia"
648,1412196312640933889,51378153,"Perth, Western Australia"
649,1412196521458638851,51378153,"Perth, Western Australia"
650,1412196616300204040,1199031211,"Perth, Western Australia"
651,1412196658197106690,51378153,"Perth, Western Australia"
652,1412196910308331535,51378153,"Perth, Western Australia"
653,1412196967933906945,596504235,"Perth, Western Australia"
654,1412197320431587328,51378153,"Perth, Western Australia"
655,1412197692801916928,51378153,"Perth, Western Australia"
656,1412197884225720331,51378153,"Perth, Western Australia"
657,1412197981802008583,1943195658,"Perth, Western Australia"
658,1412198196776882179,74676960,"Perth, Western Australia"
659,1412198416688435201,51378153,"Perth, Western Australia"
660,1412198592404545536,51378153,"Perth, Western Australia"
661,1412198715666747393,51378153,"Perth, Western Australia"
662,1412198888732168202,51378153,"Perth, Western Australia"
663,1412199457123299328,2492242742,"Perth, Western Australia"
664,1412199499355738112,1283885249458352128,"Perth, Western Australia"
665,1412199585213079553,611514477,"Perth, Western Australia"
666,1412189925189902336,30839139,"Perth, Western Australia"
667,1412192459442978818,1002522913235300352,"Perth, Western Australia"
668,1412192692763721730,30839139,"Perth, Western Australia"
669,1412197202101882880,303025191,"Perth, Western Australia"
670,1412197522655744010,790523618736287744,"Serpentine, Western Australia"
671,1412189966923304961,23966689,"Broome, Western Australia"
672,1412192922489917445,48919782,"Margaret River, Western Australia"
673,1412184849964699650,986277960,"Tasmania, Australia"
674,1412185055753998346,1648923450,"Tasmania, Australia"
675,1412185685998505995,1648923450,"Tasmania, Australia"
676,1412185783679680515,185418654,"Tasmania, Australia"
677,1412185891288670211,1648923450,"Tasmania, Australia"
678,1412186266842501121,986277960,"Tasmania, Australia"
679,1412189507181420544,986277960,"Tasmania, Australia"
680,1412189950351527939,986277960,"Tasmania, Australia"
681,1412190529148710912,1648923450,"Tasmania, Australia"
682,1412190967872950282,185418654,"Tasmania, Australia"
683,1412191385164255234,986277960,"Tasmania, Australia"
684,1412191779198169090,986277960,"Tasmania, Australia"
685,1412191959486066689,1648923450,"Tasmania, Australia"
686,1412192670051553287,986277960,"Tasmania, Australia"
687,1412194040611631104,986277960,"Tasmania, Australia"
688,1412192928873676800,1335712860404502528,"Hobart, Tasmania"
689,1412194963157241856,1251693247,"Hobart, Tasmania"
690,1412195079150702602,1213368286794006534,"Hobart, Tasmania"
691,1412195987553140736,187840632,"Hobart, Tasmania"
692,1412196860496781312,366629853,"Hobart, Tasmania"
693,1412195672619552785,1251693247,"Hobart, Tasmania"
694,1412195727753678856,1251693247,"Hobart, Tasmania"
695,1412190677132144641,1967700090,"Launceston, Tasmania"
696,1412192172481257474,1081298355479764992,"Darwin, Northern Territory"
697,1412199073315115009,1081298355479764992,"Darwin, Northern Territory"
698,1412199600140652563,158900527,"Darwin, Northern Territory"
699,1412195915692085248,62235231,"Darwin, Northern Territory"
700,1412197948792901633,1320645940122849283,"Ghan, Northern Territory"
701,1412185186096189448,378503524,"Canberra, Australian Capital Territory"
702,1412185446277214210,892273046634979332,"Canberra, Australian Capital Territory"
703,1412186510359633921,15011950,"Canberra, Australian Capital Territory"
704,1412189245117108229,4475561478,"Canberra, Australian Capital Territory"
705,1412192072749092870,3306424254,"Canberra, Australian Capital Territory"
706,1412194546075635721,833343482,"Canberra, Australian Capital Territory"
707,1412195093939818500,1348502962050535428,"Canberra, Australian Capital Territory"
708,1412196248912760835,1351649162,"Canberra, Australian Capital Territory"
709,1412197623805603840,1027167886148689920,"Canberra, Australian Capital Territory"
710,1412198117932371969,1348502962050535428,"Canberra, Australian Capital Territory"
711,1412198454407794689,137315172,"Canberra, Australian Capital Territory"
712,1412185329184821253,3306424254,"Canberra, Australian Capital Territory"
713,1412190755452424209,7598552,"Braddon, Canberra"
714,1412197569585848320,1397010827048194048,"Fyshwick, Canberra"
